   BENCHMARK INFORMATION
benchmark definition:    test/test-sets/dissertation/dcssat-er.xml
name:                    dcssat-er
run sets:                default
date:                    Fri, 2021-04-09 23:47:31 CST
tool:                    DC-SSAT
tool executable:         bin/dcssat
options:                 
parallel runs:           15
resource limits:
- memory:                8000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                8000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    alcom-PowerEdge-T440
os:                      Linux-5.4.0-58-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon Silver 4210 CPU @ 2.20GHz
- cores:                 40
- max frequency:         3200.0 MHz
- turbo boost enabled:   False
ram:                     134616.424448 MB
------------------------------------------------------------



default
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                              status                       cpu time   wall time        host
er-random-k-CNF/rand-3-50-100-25.85.sdimacs            done                             0.18        0.18        None
er-random-k-CNF/rand-3-50-150-25.86.sdimacs            done                             0.04        0.04        None
er-random-k-CNF/rand-3-50-150-25.87.sdimacs            done                             0.12        0.12        None
er-random-k-CNF/rand-3-50-150-25.88.sdimacs            done                             0.03        0.04        None
er-random-k-CNF/rand-3-50-150-25.89.sdimacs            done                             0.11        0.11        None
er-random-k-CNF/rand-3-50-150-25.90.sdimacs            done                             0.08        0.08        None
er-random-k-CNF/rand-3-50-200-25.91.sdimacs            done                             0.02        0.02        None
er-random-k-CNF/rand-3-50-200-25.92.sdimacs            done                             0.02        0.02        None
er-random-k-CNF/rand-3-50-200-25.93.sdimacs            done                             0.01        0.01        None
er-random-k-CNF/rand-3-50-200-25.94.sdimacs            done                             0.02        0.02        None
er-random-k-CNF/rand-3-50-200-25.95.sdimacs            done                             0.02        0.02        None
er-random-k-CNF/rand-3-50-250-25.100.sdimacs           done                             0.01        0.04        None
er-random-k-CNF/rand-3-50-250-25.96.sdimacs            done                             0.01        0.04        None
er-random-k-CNF/rand-3-50-250-25.97.sdimacs            done                             0.01        0.02        None
er-random-k-CNF/rand-3-50-250-25.98.sdimacs            done                             0.01        0.02        None
er-random-k-CNF/rand-3-50-250-25.99.sdimacs            done                             0.01        0.02        None
er-random-k-CNF/rand-4-10-30-5.1.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-4-10-30-5.2.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-4-10-30-5.3.sdimacs               done                             0.00        0.02        None
er-random-k-CNF/rand-4-10-30-5.4.sdimacs               done                             0.01        0.02        None
er-random-k-CNF/rand-4-10-30-5.5.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-4-10-40-5.10.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-4-10-40-5.6.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-4-10-40-5.7.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-4-10-40-5.8.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-4-10-40-5.9.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-4-10-50-5.11.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-4-10-50-5.12.sdimacs              done                             0.01        0.04        None
er-random-k-CNF/rand-4-10-50-5.13.sdimacs              done                             0.01        0.03        None
er-random-k-CNF/rand-4-10-50-5.14.sdimacs              done                             0.01        0.03        None
er-random-k-CNF/rand-4-10-50-5.15.sdimacs              done                             0.01        0.02        None
er-random-k-CNF/rand-4-10-60-5.16.sdimacs              done                             0.01        0.02        None
er-random-k-CNF/rand-4-10-60-5.17.sdimacs              done                             0.01        0.02        None
er-random-k-CNF/rand-4-10-60-5.18.sdimacs              done                             0.01        0.02        None
er-random-k-CNF/rand-4-10-60-5.19.sdimacs              done                             0.01        0.02        None
