   BENCHMARK INFORMATION
benchmark definition:    test/test-sets/dcssat-full.xml
name:                    dcssat-full
run sets:                default
date:                    Fri, 2021-01-29 19:06:55 CST
tool:                    DC-SSAT
tool executable:         bin/dcssat
options:                 
parallel runs:           12
resource limits:
- memory:                8000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                8000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    alcom-0A
os:                      Linux-5.4.0-26-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon CPU E5-2630 0 @ 2.30GHz
- cores:                 24
- max frequency:         2800.0 MHz
- turbo boost enabled:   False
ram:                     219679.203328 MB
------------------------------------------------------------



default
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                              status                       cpu time   wall time        host
ere-ToiletA/toilet_a_06_01.4.sdimacs                   done                             0.11        0.11        None
ere-ToiletA/toilet_a_06_01.5.sdimacs                   done                             0.24        0.24        None
ere-ToiletA/toilet_a_06_01.6.sdimacs                   done                             0.69        0.69        None
ere-ToiletA/toilet_a_06_01.7.sdimacs                   done                             1.75        1.75        None
ere-ToiletA/toilet_a_06_01.8.sdimacs                   done                             4.67        4.67        None
ere-ToiletA/toilet_a_06_01.9.sdimacs                   done                            11.79       11.79        None
ere-ToiletA/toilet_a_06_05.2.sdimacs                   done                             0.15        0.15        None
ere-ToiletA/toilet_a_06_05.3.sdimacs                   done                             2.78        2.78        None
ere-ToiletA/toilet_a_06_05.4.sdimacs                   done                            57.11       57.11        None
ere-ToiletA/toilet_a_06_10.2.sdimacs                   done                             0.43        0.43        None
ere-ToiletA/toilet_a_08_01.10.sdimacs                  TIMEOUT                        901.03      901.05        None
ere-ToiletA/toilet_a_08_01.11.sdimacs                  TIMEOUT                        901.04      901.05        None
ere-ToiletA/toilet_a_08_01.12.sdimacs                  TIMEOUT                        901.05      901.07        None
ere-ToiletA/toilet_a_08_01.13.sdimacs                  TIMEOUT                        901.04      901.09        None
ere-ToiletA/toilet_a_08_01.14.sdimacs                  TIMEOUT                        901.10      901.12        None
ere-ToiletA/toilet_a_08_01.15.sdimacs                  TIMEOUT                        901.09      901.14        None
ere-ToiletA/toilet_a_08_01.16.sdimacs                  TIMEOUT                        901.13      901.15        None
ere-ToiletA/toilet_a_08_01.2.sdimacs                   done                             0.71        0.71        None
ere-ToiletA/toilet_a_08_01.3.sdimacs                   done                             1.37        1.37        None
ere-ToiletA/toilet_a_08_01.4.sdimacs                   done                             6.14        6.14        None
ere-ToiletA/toilet_a_08_01.5.sdimacs                   done                            15.72       15.73        None
ere-ToiletA/toilet_a_08_01.6.sdimacs                   done                            56.44       56.44        None
ere-ToiletA/toilet_a_08_01.7.sdimacs                   done                           147.02      147.02        None
ere-ToiletA/toilet_a_08_01.8.sdimacs                   done                           478.32      478.33        None
ere-ToiletA/toilet_a_08_01.9.sdimacs                   TIMEOUT                        900.96      901.04        None
ere-ToiletA/toilet_a_08_05.10.sdimacs                  TIMEOUT                        901.02      901.03        None
ere-ToiletA/toilet_a_08_05.2.sdimacs                   done                            15.07       15.07        None
ere-ToiletA/toilet_a_08_05.3.sdimacs                   done                           275.83      275.83        None
ere-ToiletA/toilet_a_08_05.4.sdimacs                   TIMEOUT                        901.08      901.10        None
ere-ToiletA/toilet_a_08_05.5.sdimacs                   TIMEOUT                        901.10      901.12        None
ere-ToiletA/toilet_a_08_05.6.sdimacs                   TIMEOUT                        901.01      901.04        None
ere-ToiletA/toilet_a_08_05.7.sdimacs                   TIMEOUT                        901.03      901.05        None
ere-ToiletA/toilet_a_08_05.8.sdimacs                   TIMEOUT                        901.02      901.04        None
ere-ToiletA/toilet_a_08_05.9.sdimacs                   TIMEOUT                        901.01      901.03        None
ere-ToiletA/toilet_a_08_10.2.sdimacs                   done                            32.13       32.14        None
ere-ToiletA/toilet_a_10_01.10.sdimacs                  TIMEOUT                        900.99      901.02        None
ere-ToiletA/toilet_a_10_01.11.sdimacs                  TIMEOUT                        901.00      901.02        None
ere-ToiletA/toilet_a_10_01.12.sdimacs                  TIMEOUT                        901.01      901.03        None
ere-ToiletA/toilet_a_10_01.13.sdimacs                  TIMEOUT                        901.01      901.03        None
ere-ToiletA/toilet_a_10_01.14.sdimacs                  TIMEOUT                        900.96      901.03        None
ere-ToiletA/toilet_a_10_01.15.sdimacs                  TIMEOUT                        901.02      901.04        None
ere-ToiletA/toilet_a_10_01.16.sdimacs                  TIMEOUT                        901.01      901.04        None
ere-ToiletA/toilet_a_10_01.17.sdimacs                  TIMEOUT                        901.00      901.04        None
ere-ToiletA/toilet_a_10_01.18.sdimacs                  TIMEOUT                        901.01      901.04        None
ere-ToiletA/toilet_a_10_01.19.sdimacs                  TIMEOUT                        901.03      901.05        None
ere-ToiletA/toilet_a_10_01.2.sdimacs                   done                            33.43       33.43        None
ere-ToiletA/toilet_a_10_01.20.sdimacs                  TIMEOUT                        901.02      901.05        None
ere-ToiletA/toilet_a_10_01.3.sdimacs                   done                            63.88       63.88        None
ere-ToiletA/toilet_a_10_01.4.sdimacs                   done                           366.54      366.54        None
ere-ToiletA/toilet_a_10_01.5.sdimacs                   TIMEOUT                        900.97      901.02        None
ere-ToiletA/toilet_a_10_01.6.sdimacs                   TIMEOUT                        900.99      901.01        None
ere-ToiletA/toilet_a_10_01.7.sdimacs                   TIMEOUT                        901.00      901.02        None
ere-ToiletA/toilet_a_10_01.8.sdimacs                   TIMEOUT                        901.00      901.02        None
