   BENCHMARK INFORMATION
benchmark definition:    test/test-sets/erssat-full.xml
name:                    erssat-full
run sets:                default-BDD.ExistRandomExist, bare-BDD.ExistRandomExist, greedy-BDD.ExistRandomExist, subsume-BDD.ExistRandomExist, partial-BDD.ExistRandomExist, default-Cachet.ExistRandomExist, bare-Cachet.ExistRandomExist, greedy-Cachet.ExistRandomExist, subsume-Cachet.ExistRandomExist, partial-Cachet.ExistRandomExist
date:                    Thu, 2021-01-28 20:52:15 CST
tool:                    ABC
tool executable:         bin/abc
options:                 
parallel runs:           12
resource limits:
- memory:                8000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                8000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    alcom-0A
os:                      Linux-5.4.0-26-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon CPU E5-2630 0 @ 2.30GHz
- cores:                 24
- max frequency:         2800.0 MHz
- turbo boost enabled:   False
ram:                     219679.203328 MB
------------------------------------------------------------



default-BDD.ExistRandomExist
Run set 1 of 10 with options '-c ssat -vt' and propertyfile 'None'

inputfile                                              status                       cpu time   wall time        host
ere-ToiletA/toilet_a_10_01.12.sdimacs                  TIMEOUT (ERROR (1))            901.16      901.20        None
ere-ToiletA/toilet_a_10_01.13.sdimacs                  TIMEOUT (ERROR (1))            901.20      901.23        None
ere-ToiletA/toilet_a_10_01.14.sdimacs                  TIMEOUT (ERROR (1))            901.16      901.22        None
ere-ToiletA/toilet_a_10_01.15.sdimacs                  TIMEOUT (ERROR (1))            901.18      901.22        None
ere-ToiletA/toilet_a_10_01.16.sdimacs                  TIMEOUT (ERROR (1))            901.18      901.22        None
ere-ToiletA/toilet_a_10_01.17.sdimacs                  TIMEOUT (ERROR (1))            901.15      901.21        None
ere-ToiletA/toilet_a_10_01.18.sdimacs                  TIMEOUT (ERROR (1))            901.16      901.19        None
ere-ToiletA/toilet_a_10_01.19.sdimacs                  TIMEOUT (ERROR (1))            901.18      901.20        None
ere-ToiletA/toilet_a_10_01.2.sdimacs                   done                            18.12       18.12        None
ere-ToiletA/toilet_a_10_01.20.sdimacs                  TIMEOUT (ERROR (1))            901.14      901.20        None
ere-ToiletA/toilet_a_10_01.3.sdimacs                   done                            42.69       42.70        None
ere-ToiletA/toilet_a_10_01.4.sdimacs                   done                           286.76      286.77        None
ere-ToiletA/toilet_a_10_01.5.sdimacs                   TIMEOUT (ERROR (1))            901.27      901.29        None
ere-ToiletA/toilet_a_10_01.6.sdimacs                   TIMEOUT (ERROR (1))            901.22      901.25        None
ere-ToiletA/toilet_a_10_01.7.sdimacs                   TIMEOUT (ERROR (1))            901.21      901.24        None
ere-ToiletA/toilet_a_10_01.8.sdimacs                   TIMEOUT (ERROR (1))            901.21      901.24        None
ere-ToiletA/toilet_a_10_01.9.sdimacs                   TIMEOUT (ERROR (1))            901.18      901.23        None
ere-ToiletA/toilet_a_10_05.2.sdimacs                   TIMEOUT (ERROR (1))            901.23      901.26        None
ere-ToiletA/toilet_a_10_05.3.sdimacs                   TIMEOUT (ERROR (1))            901.25      901.27        None
ere-ToiletA/toilet_a_10_05.4.sdimacs                   TIMEOUT (ERROR (1))            901.23      901.27        None
ere-ToiletA/toilet_a_10_10.2.sdimacs                   done                             5.95        5.95        None
--------------------------------------------------------------------------------------------------------------------
Run set 1                                              done                         97505.96     8531.72           -


bare-BDD.ExistRandomExist
Run set 2 of 10 with options '-c ssat -gspvt' and propertyfile 'None'

inputfile                                              status                       cpu time   wall time        host
--------------------------------------------------------------------------------------------------------------------
ere-conformant/blocks_enc_2_b3_ser--opt-9_.sdimacs     TIMEOUT (ERROR (1))            901.06      901.10        None
ere-conformant/blocks_enc_2_b4_ser--opt-26_.sdimacs    TIMEOUT (ERROR (1))            901.01      901.02        None
ere-conformant/cube_c11_par---13_.sdimacs              TIMEOUT (ERROR (1))            901.01      901.02        None
ere-conformant/cube_c11_par--opt-14_.sdimacs           TIMEOUT (ABORTED)              901.01      901.31        None
ere-conformant/cube_c11_ser--opt-42_.sdimacs           TIMEOUT (ERROR (1))            901.01      901.02        None
ere-conformant/cube_c3_ser--opt-6_.sdimacs             done                            18.77       18.78        None
ere-conformant/cube_c5_ser---14_.sdimacs               TIMEOUT (ERROR (1))            901.00      901.02        None
ere-conformant/cube_c5_ser--opt-15_.sdimacs            TIMEOUT (ERROR (1))            900.99      901.02        None
ere-conformant/cube_c7_ser---23_.sdimacs               TIMEOUT (ERROR (1))            900.95      901.01        None
ere-conformant/cube_c7_ser--opt-24_.sdimacs            TIMEOUT (ERROR (1))            900.98      901.01        None
ere-conformant/cube_c9_par---10_.sdimacs               TIMEOUT (ERROR (1))            901.01      901.01        None
ere-conformant/cube_c9_par--opt-11_.sdimacs            TIMEOUT (ERROR (1))            900.99      901.01        None
ere-conformant/emptyroom_e3_par--opt-10_.sdimacs       TIMEOUT (ERROR (1))            901.00      901.04        None
ere-conformant/emptyroom_e3_ser---19_.sdimacs          TIMEOUT (ERROR (1))            901.00      901.02        None
ere-conformant/emptyroom_e3_ser--opt-20_.sdimacs       TIMEOUT (ERROR (1))            901.00      901.02        None
ere-conformant/emptyroom_e4_par---21_.sdimacs          TIMEOUT (ERROR (1))            900.98      901.02        None
ere-conformant/emptyroom_e4_par--opt-22_.sdimacs       TIMEOUT (ERROR (1))            901.02      901.02        None
ere-conformant/emptyroom_e4_ser--opt-44_.sdimacs       TIMEOUT (ERROR (1))            901.01      901.02        None
ere-conformant/ring_r3_ser--opt-8_.sdimacs             TIMEOUT (ERROR (1))            901.05      901.09        None
ere-conformant/ring_r4_ser--opt-11_.sdimacs            TIMEOUT (ERROR (1))            900.97      901.05        None
ere-conformant/ring_r6_ser---16_.sdimacs               SEGMENTATION FAULT               0.90        1.28        None
ere-conformant/ring_r6_ser--opt-17_.sdimacs            SEGMENTATION FAULT               0.86        1.22        None
ere-conformant/ring_r7_ser---19_.sdimacs               SEGMENTATION FAULT               1.73        2.11        None
ere-conformant/ring_r7_ser--opt-20_.sdimacs            SEGMENTATION FAULT               1.97        2.22        None
ere-MaxCount/MaxSAT-keller4-1212.clq.wcnf.sdimacs      TIMEOUT (ERROR (1))            901.17      901.20        None
ere-MaxCount/MaxSAT-keller4.clq.wcnf.sdimacs           TIMEOUT (ERROR (1))            900.96      901.01        None
ere-MaxCount/QIF-CVE-2007-2875.sdimacs                 TIMEOUT (ERROR (1))            901.09      901.15        None
ere-MaxCount/QIF-CVE-2009-3002.sdimacs                 TIMEOUT (ERROR (1))            901.69      901.72        None
ere-MaxCount/QIF-backdoor-2x16-8.sdimacs               TIMEOUT (ERROR (1))            901.00      901.02        None
ere-MaxCount/QIF-backdoor-32-24.sdimacs                done                             0.08        0.09        None
ere-MaxCount/QIF-bin-search-16.sdimacs                 TIMEOUT (ERROR (1))            901.01      904.32        None
ere-MaxCount/QIF-pwd-backdoor.sdimacs                  TIMEOUT (ERROR (1))            900.36      901.12        None
ere-MaxCount/QIF-reverse.sdimacs                       TIMEOUT (ERROR (1))            901.01      902.25        None
ere-MaxCount/QIF-reverse2.sdimacs                      TIMEOUT (ERROR (1))            901.01      902.38        None
ere-MaxCount/SyGuS-ActivityService.sdimacs             TIMEOUT (ERROR (1))            900.53      901.02        None
ere-MaxCount/SyGuS-ActivityService2.sdimacs            TIMEOUT (ERROR (1))            901.02      904.64        None
ere-MaxCount/SyGuS-ConcreteActivityService.sdimacs     TIMEOUT (ERROR (1))            900.86      908.08        None
ere-MaxCount/SyGuS-GuidanceService.sdimacs             TIMEOUT (ERROR (1))            900.93      903.86        None
ere-MaxCount/SyGuS-GuidanceService2.sdimacs            TIMEOUT (ERROR (1))            900.79      901.03        None
ere-MaxCount/SyGuS-IssueServiceImpl.sdimacs            TIMEOUT (ERROR (1))            900.88      901.02        None
