1	test-cases/benchmarks/re-random/rand-3-20-80-10.132.sdimacs	done	0.005104746	0.017928512766957283	1167360
2	test-cases/benchmarks/re-random/rand-3-10-30-5.105.sdimacs	done	0.005562169	0.013529396615922451	643072
3	test-cases/benchmarks/re-random/rand-4-10-60-5.117.sdimacs	done	0.006015413	0.01098655816167593	1036288
4	test-cases/benchmarks/re-random/rand-3-10-40-5.113.sdimacs	done	0.006091482	0.008833651430904865	774144
5	test-cases/benchmarks/re-random/rand-4-10-60-5.119.sdimacs	done	0.006650627	0.011764313094317913	1036288
6	test-cases/benchmarks/re-random/rand-4-10-40-5.109.sdimacs	done	0.00673906	0.016003637574613094	774144
7	test-cases/benchmarks/re-random/rand-3-10-50-5.119.sdimacs	done	0.007036483	0.02842933777719736	905216
8	test-cases/benchmarks/re-random/rand-4-10-60-5.116.sdimacs	done	0.007084131	0.011886350810527802	1036288
9	test-cases/benchmarks/re-random/rand-3-20-100-10.136.sdimacs	done	0.007092936	0.038780758157372475	1429504
10	test-cases/benchmarks/re-random/rand-3-20-100-10.138.sdimacs	done	0.007105547	0.011978279799222946	1429504
11	test-cases/benchmarks/re-random/rand-5-10-50-5.109.sdimacs	done	0.007144978	0.008113526739180088	905216
12	test-cases/benchmarks/re-random/rand-4-10-40-5.106.sdimacs	done	0.007158333	0.02023191750049591	778240
13	test-cases/benchmarks/re-random/rand-3-10-20-5.104.sdimacs	done	0.007165085	0.010463977232575417	643072
14	test-cases/benchmarks/re-random/rand-4-10-30-5.100.sdimacs	done	0.007219977	0.013315651565790176	774144
15	test-cases/benchmarks/re-random/rand-5-10-50-5.105.sdimacs	done	0.007249999	0.009370774030685425	905216
16	test-cases/benchmarks/re-random/rand-3-10-20-5.101.sdimacs	done	0.007396451	0.00989646278321743	643072
17	test-cases/benchmarks/re-random/rand-3-40-160-20.170.sdimacs	done	0.007406002	0.01005688775330782	1953792
18	test-cases/benchmarks/re-random/rand-4-10-60-5.115.sdimacs	done	0.007439001	0.01204468309879303	1036288
19	test-cases/benchmarks/re-random/rand-3-20-60-10.127.sdimacs	done	0.007462893	0.011715865693986416	1036288
20	test-cases/benchmarks/re-random/rand-3-10-20-5.100.sdimacs	done	0.007480404	0.026570145972073078	643072
21	test-cases/benchmarks/re-random/rand-4-10-30-5.104.sdimacs	done	0.007633495	0.008654494769871235	774144
22	test-cases/benchmarks/re-random/rand-5-10-40-5.101.sdimacs	done	0.007654348	0.009093270637094975	905216
23	test-cases/benchmarks/re-random/rand-4-10-30-5.101.sdimacs	done	0.007658588	0.013101069256663322	774144
24	test-cases/benchmarks/re-random/rand-3-20-40-10.122.sdimacs	done	0.007705815	0.01572109665721655	905216
25	test-cases/benchmarks/re-random/rand-6-10-70-5.111.sdimacs	done	0.007769711	0.00876553263515234	1167360
26	test-cases/benchmarks/re-random/rand-4-10-40-5.107.sdimacs	done	0.007772562	0.01846228912472725	774144
27	test-cases/benchmarks/re-random/rand-3-10-30-5.106.sdimacs	done	0.007781711	0.013593425042927265	774144
28	test-cases/benchmarks/re-random/rand-3-10-50-5.115.sdimacs	done	0.007802157	0.011262202635407448	905216
29	test-cases/benchmarks/re-random/rand-3-10-30-5.107.sdimacs	done	0.007824233	0.009812775067985058	774144
30	test-cases/benchmarks/re-random/rand-5-10-70-5.117.sdimacs	done	0.007980312	0.009044451639056206	1167360
31	test-cases/benchmarks/re-random/rand-5-10-50-5.107.sdimacs	done	0.008000594	0.009809947572648525	905216
32	test-cases/benchmarks/re-random/rand-3-10-30-5.108.sdimacs	done	0.008013888	0.01565199065953493	774144
33	test-cases/benchmarks/re-random/rand-3-10-30-5.109.sdimacs	done	0.008033206	0.010957969352602959	778240
